Name,Value,Timestamp,Step
"train_mae",0.7798137664794922,1685974736664,2249
"train_mse",1.3337185382843018,1685974736664,2249
"epoch",7,1685974736664,2249
"loss",0.28039246797561646,1685974738633,2299
"train_mae",0.5990663170814514,1685974738633,2299
"train_mse",0.738135576248169,1685974738633,2299
"epoch",7,1685974738633,2299
"loss",0.27284514904022217,1685974740657,2349
"train_mae",0.5981264710426331,1685974740657,2349
"train_mse",0.5979611873626709,1685974740657,2349
"epoch",7,1685974740657,2349
"loss",0.2957031726837158,1685974742591,2399
"train_mae",0.6049589514732361,1685974742591,2399
"train_mse",0.744688093662262,1685974742591,2399
"epoch",7,1685974742591,2399
"loss",0.5100807547569275,1685974744493,2449
"train_mae",0.8693651556968689,1685974744493,2449
"train_mse",1.8166675567626953,1685974744493,2449
"epoch",7,1685974744493,2449
"loss",0.1684696078300476,1685974746465,2499
"train_mae",0.4501977562904358,1685974746465,2499
"train_mse",0.402178555727005,1685974746465,2499
"epoch",7,1685974746465,2499
"val_loss",0.28124377131462097,1685974748295,2527
"val_mae",0.6112412810325623,1685974748295,2527
"val_mse",0.665188193321228,1685974748295,2527
"epoch",7,1685974748295,2527
"loss",0.20590081810951233,1685974749973,2549
"train_mae",0.5041908621788025,1685974749973,2549
"train_mse",0.4571632146835327,1685974749973,2549
"epoch",8,1685974749973,2549
"loss",0.33942073583602905,1685974751908,2599
"train_mae",0.6221386194229126,1685974751908,2599
"train_mse",1.2318930625915527,1685974751908,2599
"epoch",8,1685974751908,2599
"loss",0.16118258237838745,1685974753876,2649
"train_mae",0.43486258387565613,1685974753876,2649
"train_mse",0.33867764472961426,1685974753876,2649
"epoch",8,1685974753876,2649
"loss",0.26304876804351807,1685974755854,2699
"train_mae",0.534946084022522,1685974755854,2699
"train_mse",0.689940869808197,1685974755854,2699
"epoch",8,1685974755854,2699
"loss",0.3308753967285156,1685974757842,2749
"train_mae",0.6844092011451721,1685974757842,2749
"train_mse",0.8017927408218384,1685974757842,2749
"epoch",8,1685974757842,2749
"loss",0.25859203934669495,1685974759732,2799
"train_mae",0.5704517960548401,1685974759732,2799
"train_mse",0.6546058654785156,1685974759732,2799
"epoch",8,1685974759732,2799
"val_loss",0.26747608184814453,1685974762115,2843
"val_mae",0.5832428336143494,1685974762115,2843
"val_mse",0.6455990672111511,1685974762115,2843
"epoch",8,1685974762115,2843
"loss",0.45301297307014465,1685974763210,2849
"train_mae",0.8174161314964294,1685974763210,2849
"train_mse",1.183623194694519,1685974763210,2849
"epoch",9,1685974763210,2849
"loss",0.13059601187705994,1685974765161,2899
"train_mae",0.4151248335838318,1685974765161,2899
"train_mse",0.2666817903518677,1685974765161,2899
"epoch",9,1685974765161,2899
"loss",0.34954705834388733,1685974767179,2949
"train_mae",0.6206207871437073,1685974767179,2949
"train_mse",1.1570922136306763,1685974767179,2949
"epoch",9,1685974767179,2949
"loss",0.24620285630226135,1685974768998,2999
"train_mae",0.5671333074569702,1685974768998,2999
"train_mse",0.5746653079986572,1685974768998,2999
"epoch",9,1685974768998,2999
"loss",0.26534488797187805,1685974770972,3049
"train_mae",0.5696346759796143,1685974770972,3049
"train_mse",0.5784151554107666,1685974770972,3049
"epoch",9,1685974770972,3049
"loss",0.255810022354126,1685974772919,3099
"train_mae",0.5340257883071899,1685974772919,3099
"train_mse",0.645696759223938,1685974772919,3099
"epoch",9,1685974772919,3099
"loss",0.13683445751667023,1685974774994,3149
